"STATE","ST_CASE","VEH_NO","VE_FORMS","NUMOCCS","DAY","MONTH","HOUR","MINUTE","HARM_EV","MAN_COLL","UNITTYPE","HIT_RUN","REG_STAT","OWNER","MAKE","MODEL","MAK_MOD","BODY_TYP","MOD_YEAR","VIN","VIN_1","VIN_2","VIN_3","VIN_4","VIN_5","VIN_6","VIN_7","VIN_8","VIN_9","VIN_10","VIN_11","VIN_12","TOW_VEH","J_KNIFE","MCARR_I1","MCARR_I2","MCARR_ID","GVWR","V_CONFIG","CARGO_BT","HAZ_INV","HAZ_PLAC","HAZ_ID","HAZ_CNO","HAZ_REL","BUS_USE","SPEC_USE","EMER_USE","TRAV_SP","UNDERIDE","ROLLOVER","ROLINLOC","IMPACT1","DEFORMED","TOWED","M_HARM","VEH_SC1","VEH_SC2","FIRE_EXP","DR_PRES","L_STATE","DR_ZIP","L_STATUS","L_TYPE","CDL_STAT","L_ENDORS","L_COMPL","L_RESTRI","DR_HGT","DR_WGT","PREV_ACC","PREV_SUS","PREV_DWI","PREV_SPD","PREV_OTH","FIRST_MO","FIRST_YR","LAST_MO","LAST_YR","SPEEDREL","DR_SF1","DR_SF2","DR_SF3","DR_SF4","VTRAFWAY","VNUM_LAN","VSPD_LIM","VALIGN","VPROFILE","VPAVETYP","VSURCOND","VTRAFCON","VTCONT_F","P_CRASH1","P_CRASH2","P_CRASH3","PCRASH4","PCRASH5","ACC_TYPE","TRLR1VIN","TRLR2VIN","TRLR3VIN","DEATHS","DR_DRINK"
42,420971,3,3,3,2,11,14,50,12,1,1,0,42,1,23,481,23481,32,2010,"1GTSKVE31AZ2","1","G","T","S","K","V","E","3","1","A","Z","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,6,4,3,12,0,0,0,1,42,15642,6,1,0,0,3,3,66,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,55,1,6,2,1,0,0,1,53,1,1,1,98,"777777777777","777777777777","777777777777",0,0
42,420972,1,3,2,30,11,19,18,12,6,1,0,42,2,35,39,35039,4,2007,"1N4BA41E77C8","1","N","4","B","A","4","1","E","7","7","C","8",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,42,19139,3,1,0,0,2,0,75,999,0,0,0,0,0,0,0,0,0,5,39,0,0,0,1,2,25,1,1,2,2,3,3,1,17,99,1,1,88,"777777777777","777777777777","777777777777",0,0
42,420972,2,3,1,30,11,19,18,12,6,1,0,42,1,63,37,63037,6,2010,"KNDJT2A26A71","K","N","D","J","T","2","A","2","6","A","7","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,9,6,2,12,0,0,0,1,42,19139,6,1,0,0,3,3,68,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,1,1,2,2,3,3,1,66,99,1,1,89,"777777777777","777777777777","777777777777",1,0
42,420972,3,3,1,30,11,19,18,12,6,1,0,42,4,63,401,63401,14,2017,"KNDPMCAC2H71","K","N","D","P","M","C","A","C","2","H","7","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,11,4,5,12,0,0,0,1,42,19111,6,1,0,0,3,0,70,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,1,1,2,2,3,3,1,66,99,1,1,98,"777777777777","777777777777","777777777777",0,0
42,420973,1,2,2,18,12,20,56,12,1,1,0,42,1,42,43,42043,4,2000,"WDBNG75J8YA0","W","D","B","N","G","7","5","J","8","Y","A","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,1,0,0,12,6,2,12,0,0,1,1,42,19134,6,1,0,0,3,0,69,999,0,0,0,0,0,0,0,0,0,0,99,99,99,99,2,3,45,1,1,2,1,3,3,1,50,16,2,1,20,"777777777777","777777777777","777777777777",2,0
42,420973,2,2,1,18,12,20,56,12,1,1,0,42,3,82,981,82981,50,2015,"4UZABRDU1FCF","4","U","Z","A","B","R","D","U","1","F","C","F",0,0,88,"888888888","88888888888",3,21,22,1,0,0,0,0,1,2,0,0,0,0,0,6,4,3,12,0,0,0,1,42,19124,6,1,6,1,3,0,62,999,0,0,0,0,1,10,2013,10,2013,0,0,0,0,0,2,3,45,1,1,2,1,3,3,5,53,1,1,1,21,"777777777777","777777777777","777777777777",0,0
42,420974,1,1,1,30,10,9,54,24,0,1,0,42,3,87,884,87884,63,2016,"1NPXL40X8GD2","1","N","P","X","L","4","0","X","8","G","D","2",0,0,57,"01622306","5701622306",3,2,2,1,0,0,0,0,0,0,0,999,0,1,5,3,6,2,1,0,0,0,1,42,15320,6,1,6,1,3,0,69,999,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,45,3,1,2,1,0,0,14,13,6,1,4,1,"777777777777","777777777777","777777777777",1,0
42,420975,1,1,2,3,10,9,29,35,0,1,0,42,2,7,442,7442,20,2002,"2B8GP44302R7","2","B","8","G","P","4","4","3","0","2","R","7",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,50,0,1,5,1,6,2,1,0,0,0,1,42,16662,6,1,0,0,3,3,68,999,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,2,55,3,1,2,1,0,0,14,13,1,1,4,1,"777777777777","777777777777","777777777777",1,0
42,420976,1,2,1,7,10,6,42,12,6,1,0,42,1,37,31,37031,4,2001,"2HGES16251H5","2","H","G","E","S","1","6","2","5","1","H","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,9,6,2,12,0,0,0,1,42,17350,6,1,0,0,3,0,72,999,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,2,55,1,1,2,1,0,0,11,15,1,1,1,68,"777777777777","777777777777","777777777777",0,0
42,420976,2,2,1,7,10,6,42,12,6,1,0,42,1,37,706,37706,80,2008,"1HFSC47H58A7","1","H","F","S","C","4","7","H","5","8","A","7",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,12,0,0,0,1,42,17307,6,1,0,0,3,0,72,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,4,72,16,1,1,69,"777777777777","777777777777","777777777777",1,0
42,420977,1,1,1,5,8,21,44,8,0,1,0,42,2,63,441,63441,20,2017,"KNDMB5C15H62","K","N","D","M","B","5","C","1","5","H","6","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,11,6,2,8,0,0,0,1,6,94703,6,1,0,0,3,0,70,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,45,1,4,2,1,0,0,2,80,16,2,1,13,"777777777777","777777777777","777777777777",0,0
42,420978,1,1,1,7,12,10,45,42,0,1,0,42,2,87,884,87884,66,1992,"1XPBDE9X8NN3","1","X","P","B","D","E","9","X","8","N","N","3",1,1,57,"01863774`","5701863774`",3,6,98,1,0,0,0,0,0,0,0,50,0,0,0,12,6,2,42,0,0,0,1,42,16933,6,1,6,0,3,0,76,999,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,2,25,1,6,5,5,0,0,1,12,1,1,4,98,"888888888888","777777777777","777777777777",1,0
42,420979,1,1,1,27,11,2,9,8,0,1,1,42,1,37,31,37031,4,2005,"2HGES26715H5","2","H","G","E","S","2","6","7","1","5","H","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,1,4,5,8,0,0,0,1,42,15052,6,1,0,0,3,0,67,999,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,2,35,1,6,2,1,0,0,1,80,98,1,3,13,"777777777777","777777777777","777777777777",0,0
42,420980,1,2,1,20,10,13,45,12,6,1,0,54,1,12,481,12481,31,2004,"1FDXX47P74EA","1","F","D","X","X","4","7","P","7","4","E","A",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,11,2,3,12,0,0,0,1,54,26508,6,1,0,0,3,0,70,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,4,2,1,20,3,11,15,1,1,1,82,"777777777777","777777777777","777777777777",0,0
42,420980,2,2,1,20,10,13,45,12,6,1,0,42,1,53,706,53706,80,2006,"JS1VS52A6621","J","S","1","V","S","5","2","A","6","6","2","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,11,6,2,12,0,0,0,1,42,15438,6,1,0,0,2,0,69,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,4,2,1,20,3,1,67,1,1,1,83,"777777777777","777777777777","777777777777",1,0
42,420981,1,3,2,10,8,18,5,12,6,1,0,42,2,12,471,12471,32,2000,"1FTYR10C2YTA","1","F","T","Y","R","1","0","C","2","Y","T","A",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,8,6,2,12,0,0,0,1,42,16319,6,1,0,0,3,0,68,999,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,55,1,1,2,2,20,3,1,17,1,1,1,89,"777777777777","777777777777","777777777777",2,1
42,420981,2,3,2,10,8,18,5,12,6,1,0,42,2,12,402,12402,14,2012,"1FMCU9D72CKB","1","F","M","C","U","9","D","7","2","C","K","B",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,1,6,2,12,0,0,0,1,42,16346,6,2,0,0,3,3,62,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,2,20,3,1,17,16,2,1,88,"777777777777","777777777777","777777777777",0,0
42,420981,3,3,1,10,8,18,5,12,6,1,0,42,1,23,421,23421,15,2008,"1GKFK13058J1","1","G","K","F","K","1","3","0","5","8","J","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,11,6,2,12,0,0,0,1,42,16354,6,1,0,0,3,0,70,999,0,3,0,0,0,1,2014,2,2015,0,0,0,0,0,1,2,55,1,1,2,2,20,3,1,66,8,1,1,98,"777777777777","777777777777","777777777777",0,0
42,420982,1,2,2,21,8,13,40,12,6,1,0,54,2,35,47,35047,4,2007,"1N4AL21E47C2","1","N","4","A","L","2","1","E","4","7","C","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,3,6,2,12,0,0,1,1,54,26501,3,1,0,0,2,0,69,225,0,4,0,0,0,9,2012,6,2014,4,35,0,0,0,1,2,55,1,1,2,2,0,0,6,6,99,4,4,66,"777777777777","777777777777","777777777777",2,0
42,420982,2,2,1,21,8,13,40,12,6,1,0,42,1,20,431,20431,16,1999,"1GNGK26J1XJ4","1","G","N","G","K","2","6","J","1","X","J","4",1,1,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,1,5,12,6,2,12,0,0,0,1,42,15522,6,1,0,0,3,0,68,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,2,0,0,1,54,16,1,1,66,"43YDC18234C0","777777777777","777777777777",0,0
42,420983,1,2,2,12,9,17,25,12,6,1,0,42,2,37,32,37032,4,2008,"1HGCP26848A1","1","H","G","C","P","2","6","8","4","8","A","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,1,6,2,12,0,0,0,1,42,16146,6,1,0,0,3,0,61,999,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,45,1,5,2,1,20,3,1,17,1,1,1,87,"777777777777","777777777777","777777777777",1,0
42,420983,2,2,1,12,9,17,25,12,6,1,0,42,1,7,482,7482,31,1994,"1B7KF26C7RS6","1","B","7","K","F","2","6","C","7","R","S","6",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,42,16440,6,1,6,0,3,0,72,999,1,0,0,0,0,9,2014,9,2014,0,0,0,0,0,1,2,55,1,5,1,1,0,0,1,66,16,1,1,86,"777777777777","777777777777","777777777777",0,0
42,420984,1,1,1,18,11,12,1,59,0,1,0,42,2,20,481,20481,31,2002,"1GCGK29U62Z2","1","G","C","G","K","2","9","U","6","2","Z","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,98,6,2,32,0,0,0,1,42,15904,6,1,0,0,3,0,64,999,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,2,40,1,6,2,1,0,0,1,13,1,1,4,1,"777777777777","777777777777","777777777777",1,0
42,420985,1,1,2,27,7,22,26,42,0,1,0,42,1,41,49,41049,4,2004,"JM1FE1736401","J","M","1","F","E","1","7","3","6","4","0","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,3,6,2,42,0,0,1,1,42,19007,6,1,0,0,3,0,66,999,0,0,0,0,0,0,0,0,0,3,39,35,33,0,1,2,25,1,1,2,1,20,3,6,6,7,4,4,7,"777777777777","777777777777","777777777777",1,0
42,420986,1,3,1,15,9,17,57,12,2,1,0,42,1,63,37,63037,6,2014,"KNDJN2A26E70","K","N","D","J","N","2","A","2","6","E","7","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,75,9,0,0,12,6,2,12,0,0,0,1,42,16878,6,1,0,0,3,0,69,999,0,0,0,0,0,0,0,0,0,5,35,6,0,0,1,2,55,1,1,2,1,0,0,6,54,1,1,1,52,"777777777777","777777777777","777777777777",1,1
42,420986,2,3,1,15,9,17,57,12,2,1,0,18,3,85,881,85881,66,2014,"1XKYDP9X3EJ3","1","X","K","Y","D","P","9","X","3","E","J","3",1,1,57,"00264184","5700264184",3,6,1,1,0,0,0,0,0,0,0,35,0,0,0,12,6,2,12,0,0,1,1,49,84081,6,1,6,0,3,3,72,230,98,0,0,0,1,4,2014,4,2014,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,54,9,1,4,52,"888888888888","777777777777","777777777777",0,0
42,420986,3,3,1,15,9,17,57,12,2,1,0,42,3,85,881,85881,66,2014,"1XKYDP9X4EJ4","1","X","K","Y","D","P","9","X","4","E","J","4",1,1,57,"00246116","5700246116",3,6,1,1,0,0,0,0,0,0,0,55,0,0,0,9,2,5,12,0,0,0,1,42,17006,6,1,6,0,3,0,67,999,0,0,0,1,0,12,2013,12,2013,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,60,1,1,1,98,"1UYVS2532CG2","777777777777","777777777777",0,0
42,420987,1,2,1,30,8,14,32,12,7,1,0,42,1,20,28,20028,4,2016,"1G1JA5SG6G41","1","G","1","J","A","5","S","G","6","G","4","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,70,0,1,5,11,6,2,1,0,0,0,1,42,16301,6,1,0,0,3,0,72,999,0,0,0,1,0,12,2015,12,2015,4,6,0,0,0,1,2,55,2,6,2,1,40,3,14,17,98,1,4,77,"777777777777","777777777777","777777777777",1,0
42,420987,2,2,1,30,8,14,32,12,7,1,0,42,1,2,403,2403,14,2014,"1C4BJWKG3EL3","1","C","4","B","J","W","K","G","3","E","L","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,2,6,2,12,0,0,0,1,42,16341,6,1,0,0,3,0,63,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,98,2,6,2,1,20,3,11,66,1,1,1,76,"777777777777","777777777777","777777777777",0,0
42,420988,1,2,1,9,11,10,40,12,6,1,0,42,1,82,881,82881,61,2000,"1FV3EJFD7YHH","1","F","V","3","E","J","F","D","7","Y","H","H",0,0,88,"888888888","88888888888",2,1,96,1,0,0,0,0,0,0,0,25,0,0,0,12,2,5,12,0,0,0,1,42,17362,6,1,0,0,3,0,72,999,0,1,1,0,0,7,2012,7,2012,0,39,6,0,0,4,2,25,1,1,2,2,3,3,1,17,16,1,1,86,"777777777777","777777777777","777777777777",0,0
42,420988,2,2,3,9,11,10,40,12,6,1,0,42,2,49,43,49043,4,1997,"4T1BF12B1VU1","4","T","1","B","F","1","2","B","1","V","U","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,3,6,2,12,0,0,0,1,42,17046,6,1,0,0,3,3,62,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25,1,1,2,2,3,3,1,66,1,1,1,87,"777777777777","777777777777","777777777777",1,0
42,420989,1,1,1,29,10,17,56,30,0,1,0,42,2,32,43,32043,4,2007,"WAUDF78E07A1","W","A","U","D","F","7","8","E","0","7","A","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,1,5,12,6,2,1,0,0,0,1,42,18334,6,1,0,0,3,0,68,999,1,0,0,1,0,8,2015,9,2015,0,99,99,99,99,1,2,40,3,1,2,1,0,0,14,13,1,1,4,1,"777777777777","777777777777","777777777777",1,1
42,420990,1,2,1,30,11,16,32,33,0,1,0,42,1,54,35,54035,4,2000,"19UUA5667YA0","1","9","U","U","A","5","6","6","7","Y","A","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,1,6,2,12,0,0,0,1,42,19014,6,1,0,0,3,0,65,999,0,0,0,0,0,0,0,0,0,0,6,28,0,0,1,3,40,1,3,2,2,0,0,1,13,6,1,4,1,"777777777777","777777777777","777777777777",0,0
42,420990,2,2,1,30,11,16,32,33,0,1,0,42,1,55,33,55033,4,2010,"5NPET4AC3AH6","5","N","P","E","T","4","A","C","3","A","H","6",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,42,19061,6,1,0,0,3,3,59,999,0,0,0,1,0,7,2013,7,2013,0,0,0,0,0,1,2,40,1,3,2,2,0,0,1,62,1,1,1,98,"777777777777","777777777777","777777777777",1,0
42,420991,1,1,1,23,10,2,20,52,0,1,0,42,1,47,35,47035,4,2005,"YS3FB49SX510","Y","S","3","F","B","4","9","S","X","5","1","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,4,6,2,52,0,0,1,1,42,15534,6,1,0,0,3,0,68,999,0,0,0,1,0,7,2016,7,2016,5,6,0,0,0,1,2,55,3,1,2,1,0,0,14,12,1,1,4,6,"777777777777","777777777777","777777777777",1,1
42,420992,1,1,1,2,12,2,2,24,0,1,0,42,1,51,43,51043,6,2000,"YV1LZ56D5Y26","Y","V","1","L","Z","5","6","D","5","Y","2","6",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,65,0,1,6,1,6,2,1,0,0,0,1,42,16066,6,1,0,0,3,3,72,999,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,35,3,5,2,1,0,0,14,13,1,1,4,1,"777777777777","777777777777","777777777777",1,1
42,420993,1,1,2,2,12,22,18,24,0,1,0,42,1,20,22,20022,4,2006,"1G1AK55F4677","1","G","1","A","K","5","5","F","4","6","7","7",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,1,6,2,24,0,0,0,1,42,15025,6,1,0,0,3,3,69,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,3,6,1,1,0,0,14,13,1,1,4,1,"777777777777","777777777777","777777777777",1,0
42,420994,1,1,2,20,12,19,16,8,0,1,0,42,2,6,51,6051,4,2006,"2C3LA63H36H1","2","C","3","L","A","6","3","H","3","6","H","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,11,6,2,8,0,0,0,1,42,17319,6,1,0,0,3,0,67,999,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,35,1,5,2,1,0,0,1,80,1,1,1,13,"777777777777","777777777777","777777777777",0,1
42,420995,1,1,3,24,12,19,56,8,0,1,0,42,2,41,51,41051,4,2011,"JM1BL1VG5B14","J","M","1","B","L","1","V","G","5","B","1","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,2,3,8,0,0,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,99,99,99,99,1,2,25,1,1,2,1,0,0,1,80,99,1,4,13,"777777777777","777777777777","777777777777",0,0
42,420996,1,1,1,6,12,21,14,1,0,1,0,42,2,55,36,55036,4,2001,"KMHCG45C21U1","K","M","H","C","G","4","5","C","2","1","U","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,1,5,0,6,2,1,0,0,0,1,42,19601,6,1,0,0,3,0,62,999,1,0,0,0,1,12,2015,10,2016,4,0,0,0,0,1,2,45,3,6,2,1,0,0,14,11,16,4,4,7,"777777777777","777777777777","777777777777",1,0
42,420997,1,1,3,24,12,0,7,42,0,1,0,42,1,12,481,12481,32,1986,"1FTHF2610GNB","1","F","T","H","F","2","6","1","0","G","N","B",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,42,0,0,0,1,42,19607,6,1,6,0,3,3,69,999,0,0,0,1,2,6,2015,6,2016,0,0,0,0,0,3,3,55,1,1,2,1,0,0,1,12,1,1,4,6,"777777777777","777777777777","777777777777",1,0
42,420998,1,1,2,27,12,20,35,8,0,1,0,42,1,34,403,34403,14,2014,"WBAVL1C53EVY","W","B","A","V","L","1","C","5","3","E","V","Y",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,4,3,8,0,0,0,1,42,16870,6,1,0,0,3,3,72,999,0,0,0,1,0,8,2016,8,2016,0,99,99,99,99,1,2,45,1,1,1,1,0,0,1,80,1,1,1,13,"777777777777","777777777777","777777777777",0,1
42,420999,1,6,1,5,12,14,10,12,1,1,0,36,3,82,881,82881,66,2015,"1FUBGED50FLG","1","F","U","B","G","E","D","5","0","F","L","G",1,1,57,"00507644","5700507644",3,6,1,1,0,0,0,0,0,0,0,45,7,0,0,12,6,2,12,0,0,0,1,36,10607,6,1,6,0,3,0,75,999,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,45,1,1,2,1,0,0,1,50,1,1,1,33,"1GRAA96289D4","777777777777","777777777777",0,0
42,420999,2,6,2,5,12,14,10,12,1,1,0,37,3,7,482,7482,31,1999,"3B7HC13Z9XG1","3","B","7","H","C","1","3","Z","9","X","G","1",1,1,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,37,27357,6,1,0,0,3,3,71,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,1,1,2,1,0,0,5,53,1,1,1,33,"888888888888","777777777777","777777777777",0,0
42,420999,3,6,3,5,12,14,10,12,1,1,0,42,2,55,35,55035,4,2006,"KMHDN46DX6U3","K","M","H","D","N","4","6","D","X","6","U","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,1,1,35,87124,6,1,0,0,3,0,67,185,98,1,0,0,0,9,2014,9,2014,0,0,0,0,0,2,2,45,1,1,2,1,0,0,5,53,1,1,1,98,"777777777777","777777777777","777777777777",1,0
42,420999,4,6,1,5,12,14,10,12,1,1,0,42,1,12,481,12481,31,2005,"1FTSX21P65EA","1","F","T","S","X","2","1","P","6","5","E","A",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,42,18031,6,1,6,0,3,3,72,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,1,1,2,1,0,0,5,53,1,1,1,98,"777777777777","777777777777","777777777777",0,0
42,420999,5,6,1,5,12,14,10,12,1,1,0,42,2,7,442,7442,20,2007,"2D4GP44L67R1","2","D","4","G","P","4","4","L","6","7","R","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,42,18011,6,1,0,0,3,0,63,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,1,1,2,1,0,0,5,53,1,1,1,98,"777777777777","777777777777","777777777777",0,0
42,420999,6,6,1,5,12,14,10,12,1,1,0,42,1,49,40,49040,4,2012,"4T1BF1FKXCU1","4","T","1","B","F","1","F","K","X","C","U","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,1,42,18052,6,1,0,0,3,0,64,999,0,0,0,0,1,2,2015,2,2015,0,0,0,0,0,2,2,45,1,1,2,1,0,0,5,61,1,1,1,98,"777777777777","777777777777","777777777777",0,0
42,421000,1,1,1,21,12,1,45,42,0,1,0,42,2,2,404,2404,14,2000,"1J4FF58S1YL1","1","J","4","F","F","5","8","S","1","Y","L","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,1,5,12,6,2,1,0,0,0,1,42,18854,3,1,3,0,2,3,70,999,1,0,0,1,0,12,2011,7,2013,0,99,99,99,99,1,2,40,1,6,2,1,0,0,1,13,1,1,4,1,"777777777777","777777777777","777777777777",1,1
42,421001,1,1,1,16,12,19,13,8,0,1,1,42,1,37,32,37032,2,1997,"1HGCD7266VA0","1","H","G","C","D","7","2","6","6","V","A","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,1,4,5,8,0,0,0,1,42,17241,6,1,0,0,3,0,73,999,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,2,40,1,5,2,1,0,0,99,80,99,9,9,13,"777777777777","777777777777","777777777777",0,0
42,421002,1,2,1,10,12,11,30,12,6,1,0,42,1,49,472,49472,30,2013,"5TFUU4EN8DX0","5","T","F","U","U","4","E","N","8","D","X","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,9,6,2,12,0,0,0,1,42,16947,6,1,0,0,3,0,69,999,0,0,0,0,0,0,0,0,0,0,99,99,99,99,1,2,55,1,6,2,1,0,0,1,11,1,1,7,89,"777777777777","777777777777","777777777777",1,0
42,421002,2,2,2,10,12,11,30,12,6,1,0,95,3,12,481,12481,31,2001,"1FTNF20F41ED","1","F","T","N","F","2","0","F","4","1","E","D",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,42,18623,6,1,0,0,3,0,71,999,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,55,1,6,2,1,0,0,1,64,16,2,1,88,"777777777777","777777777777","777777777777",0,0
42,421003,1,2,1,13,8,14,4,12,6,1,0,42,1,20,22,20022,4,2009,"1G1AS58H0971","1","G","1","A","S","5","8","H","0","9","7","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,9,6,2,12,0,0,0,1,42,16652,6,1,0,0,3,3,71,999,0,0,0,0,1,4,2014,4,2014,0,39,0,0,0,1,2,40,1,1,2,2,20,3,1,17,1,1,1,89,"777777777777","777777777777","777777777777",1,0
42,421003,2,2,2,13,8,14,4,12,6,1,0,42,2,51,43,51043,6,2008,"YV4BZ9820810","Y","V","4","B","Z","9","8","2","0","8","1","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,12,0,0,0,1,42,16865,6,1,0,0,3,0,68,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,2,2,0,0,1,66,1,1,1,88,"777777777777","777777777777","777777777777",0,0
